Film.Ratings.Link,film.title,Year,runtime,Director,Language,country,half.star,one.star,one.half.star,two.star,two.half.star,three.star,three.half.star,four.star,four.half.star,five.star,AvgRating
https://letterboxd.com/csi/film/a-dry-white-season/rating-histogram/,A Dry White Season,1989,107,Euzhan Palcy,English,USA,4,9,13,58,115,413,451,444,107,79,3.48730065
https://letterboxd.com/csi/film/a-face-in-the-crowd/rating-histogram/,A Face in the Crowd,1957,125,Elia Kazan,English,USA,6,15,22,95,165,690,1468,3717,2914,2516,4.171476568
https://letterboxd.com/csi/film/a-family-2020/rating-histogram/,A Family,2020,136,Michihito Fujii,Japanese,Japan,6,7,11,53,61,247,447,682,197,155,3.740621651
https://letterboxd.com/csi/film/a-fantastic-woman/rating-histogram/,A Fantastic Woman,2017,104,Sebastián Lelio,Spanish,Chile,102,194,226,791,1238,4027,6138,9841,3120,2463,3.715138593
https://letterboxd.com/csi/film/a-few-good-men/rating-histogram/,A Few Good Men,1992,138,Rob Reiner,English,USA,63,194,205,1205,1890,8724,13757,23592,8678,7108,3.836194509
https://letterboxd.com/csi/film/a-field-in-england/rating-histogram/,A Field in England,2013,90,Ben Wheatley,English,UK,116,326,363,1189,1331,3031,3385,3907,1356,1054,3.398586374
https://letterboxd.com/csi/film/a-film-with-me-in-it/rating-histogram/,A Film with Me in It,2008,89,Ian Fitzgibbon,English,Ireland,4,7,16,35,75,202,173,127,36,29,3.291193182
https://letterboxd.com/csi/film/a-fish-called-wanda/rating-histogram/,A Fish Called Wanda,1988,109,Charles Crichton,English,UK,95,298,300,1330,1942,7141,9688,14104,4535,3734,3.686496629
https://letterboxd.com/csi/film/a-fistful-of-dollars/rating-histogram/,A Fistful of Dollars,1964,99,Sergio Leone,Italian,Germany,49,141,171,897,1649,9528,18056,34923,11032,8192,3.880225194
https://letterboxd.com/csi/film/a-foreign-affair/rating-histogram/,A Foreign Affair,1948,116,Billy Wilder,English,USA,3,11,17,82,164,625,1007,1049,274,140,3.600385528
https://letterboxd.com/csi/film/a-fortunate-man/rating-histogram/,A Fortunate Man,2018,162,Bille August,Danish,Denmark,11,15,27,94,157,354,335,288,74,90,3.329411765
https://letterboxd.com/csi/film/a-geisha/rating-histogram/,A Geisha,1953,85,Kenji Mizoguchi,Japanese,Japan,0,1,2,9,46,182,401,648,195,114,3.833541927
https://letterboxd.com/csi/film/a-generation/rating-histogram/,A Generation,1955,87,Andrzej Wajda,Polish,Poland,2,5,8,48,79,373,508,511,102,63,3.547086521
https://letterboxd.com/csi/film/a-gentle-breeze-in-the-village/rating-histogram/,A Gentle Breeze in the Village,2007,121,Nobuhiro Yamashita,Japanese,Japan,0,7,3,11,48,164,254,353,90,61,3.689707366
https://letterboxd.com/csi/film/a-gentle-woman/rating-histogram/,A Gentle Woman,1969,88,Robert Bresson,French,France,7,14,16,52,131,392,512,850,306,243,3.738803012
https://letterboxd.com/csi/film/a-ghost-story-2017/rating-histogram/,A Ghost Story,2017,93,David Lowery,English,USA,1343,2661,1892,6304,6487,18653,23533,41271,21698,22480,3.748209429
https://letterboxd.com/csi/film/a-girl-at-my-door/rating-histogram/,A Girl at My Door,2014,119,July Jung,Korean,South Korea,6,22,25,91,138,487,608,532,99,80,3.425287356
https://letterboxd.com/csi/film/a-girl-in-every-port-1928/rating-histogram/,A Girl in Every Port,1928,78,Howard Hawks,English,USA,0,3,3,17,32,121,97,82,26,23,3.425742574
https://letterboxd.com/csi/film/a-girl-walks-home-alone-at-night/rating-histogram/,A Girl Walks Home Alone at Night,2014,99,Ana Lily Amirpour,English,Iran,224,482,526,1887,2663,8461,11479,18255,6974,6543,3.730684941
https://letterboxd.com/csi/film/a-good-marriage/rating-histogram/,A Good Marriage,1982,97,Éric Rohmer,French,France,4,18,18,131,222,916,1238,1069,243,146,3.506741573
https://letterboxd.com/csi/film/a-goofy-movie/rating-histogram/,A Goofy Movie,1995,78,Kevin Lima,English,Australia,152,573,600,2994,4041,13960,11406,12675,2871,6288,3.500719942
https://letterboxd.com/csi/film/a-guide-to-recognizing-your-saints/rating-histogram/,A Guide to Recognizing Your Saints,2006,104,Dito Montiel,English,USA,13,52,53,239,364,1092,1021,854,181,155,3.325298211
https://letterboxd.com/csi/film/a-guy-named-joe/rating-histogram/,A Guy Named Joe,1943,120,Victor Fleming,English,USA,1,4,8,30,48,175,158,129,25,19,3.346733668
https://letterboxd.com/csi/film/a-hard-day/rating-histogram/,A Hard Day,2014,111,Kim Seong-hun,Korean,South Korea,15,52,42,207,437,1680,2915,2806,628,381,3.58250573
https://letterboxd.com/csi/film/a-hard-days-night/rating-histogram/,A Hard Day's Night,1964,88,Richard Lester,English,UK,84,178,199,939,1387,5666,6925,10852,3520,5218,3.787391329
https://letterboxd.com/csi/film/a-heart-in-winter/rating-histogram/,A Heart in Winter,1992,105,Claude Sautet,French,France,3,18,6,66,92,348,523,827,350,250,3.784937576
https://letterboxd.com/csi/film/a-hen-in-the-wind/rating-histogram/,A Hen in the Wind,1948,84,Yasujirō Ozu,Japanese,Japan,0,4,8,25,45,218,387,471,125,78,3.691036003
https://letterboxd.com/csi/film/a-hero-never-dies/rating-histogram/,A Hero Never Dies,1998,98,Johnnie To,Cantonese,Hong Kong,0,1,8,31,42,143,232,325,145,147,3.825418994
https://letterboxd.com/csi/film/a-hero/rating-histogram/,A Hero,2021,127,Asghar Farhadi,Persian (Farsi),France,58,67,61,110,183,367,539,811,318,154,3.48482009
https://letterboxd.com/csi/film/a-hidden-life-2019/rating-histogram/,A Hidden Life,2019,174,Terrence Malick,English,Germany,104,226,260,897,1228,3415,5261,10533,5891,5222,3.90295729
https://letterboxd.com/csi/film/a-hijacking/rating-histogram/,A Hijacking,2012,103,Tobias Lindholm,Danish,Denmark,2,13,27,85,203,717,1309,1629,371,123,3.631390935
https://letterboxd.com/csi/film/a-history-of-violence/rating-histogram/,A History of Violence,2005,96,David Cronenberg,English,USA,141,425,492,1977,2767,10707,15843,23225,7393,4600,3.68277342
https://letterboxd.com/csi/film/a-kind-of-loving/rating-histogram/,A Kind of Loving,1962,108,John Schlesinger,English,UK,0,7,3,21,65,218,342,277,61,42,3.532335907
https://letterboxd.com/csi/film/a-king-in-new-york/rating-histogram/,A King in New York,1957,110,Charlie Chaplin,English,UK,9,24,22,148,234,674,737,568,156,163,3.412431444
https://letterboxd.com/csi/film/a-kiss-before-dying/rating-histogram/,A Kiss Before Dying,1956,94,Gerd Oswald,English,USA,0,15,17,47,110,372,340,216,34,31,3.28891709
https://letterboxd.com/csi/film/a-knights-tale/rating-histogram/,A Knight's Tale,2001,132,Brian Helgeland,English,USA,222,716,845,3539,5200,15934,14358,13451,3009,4582,3.402774185
https://letterboxd.com/csi/film/a-lake/rating-histogram/,A Lake,2008,85,Philippe Grandrieux,French,France,4,20,13,53,62,171,179,241,124,112,3.59959142
https://letterboxd.com/csi/film/a-land-imagined/rating-histogram/,A Land Imagined,2018,95,Yeo Siew Hua,Chinese,France,4,21,28,115,189,555,628,471,97,55,3.340730467
https://letterboxd.com/csi/film/a-late-quartet/rating-histogram/,A Late Quartet,2012,105,Yaron Zilberman,English,USA,8,32,38,177,327,964,985,789,167,98,3.347698745
https://letterboxd.com/csi/film/a-league-of-their-own/rating-histogram/,A League of Their Own,1992,128,Penny Marshall,English,USA,50,131,148,826,1467,6749,9131,12590,3580,4565,3.751510054
https://letterboxd.com/csi/film/a-lesson-in-love/rating-histogram/,A Lesson in Love,1954,96,Ingmar Bergman,Swedish,Sweden,3,15,13,82,207,727,737,503,88,54,3.357760395
https://letterboxd.com/csi/film/a-letter-to-momo/rating-histogram/,A Letter to Momo,2011,120,Hiroyuki Okiura,Japanese,Japan,10,28,29,157,269,1040,1395,1338,316,317,3.556746275
https://letterboxd.com/csi/film/a-letter-to-three-wives/rating-histogram/,A Letter to Three Wives,1949,103,Joseph L. Mankiewicz,English,USA,1,13,10,58,86,440,760,1094,373,254,3.775979281
https://letterboxd.com/csi/film/a-little-princess-1995/rating-histogram/,A Little Princess,1995,97,Alfonso Cuarón,English,USA,52,129,144,711,920,3987,4013,5932,1520,3237,3.722572051
https://letterboxd.com/csi/film/a-little-romance/rating-histogram/,A Little Romance,1979,108,George Roy Hill,English,France,3,9,8,53,108,315,395,384,122,149,3.593790427
https://letterboxd.com/csi/film/a-little-thing-called-love/rating-histogram/,A Little Thing Called Love,2010,118,Puttipong Pormsaka Na-Sakonnakorn,Thai,Thailand,11,34,23,84,129,449,559,889,220,386,3.715517241
https://letterboxd.com/csi/film/a-lizard-in-a-womans-skin/rating-histogram/,A Lizard in a Woman's Skin,1971,104,Lucio Fulci,Italian,France,6,27,47,170,325,1088,1365,1610,456,276,3.569180633
https://letterboxd.com/csi/film/a-lullaby-to-the-sorrowful-mystery/rating-histogram/,A Lullaby to the Sorrowful Mystery,2016,485,Lav Diaz,Tagalog,Philippines,2,3,6,18,37,79,113,218,128,137,3.923076923
https://letterboxd.com/csi/film/a-man-amidst-bees/rating-histogram/,A Man Amidst Bees,2015,83,Ian SBF,Portuguese,Brazil,23,36,41,149,219,817,1001,1133,197,235,3.506232147
https://letterboxd.com/csi/film/a-man-and-a-woman/rating-histogram/,A Man and a Woman,1966,102,Claude Lelouch,French,France,14,22,25,115,207,570,790,1228,498,587,3.79117357
https://letterboxd.com/csi/film/a-man-called-blade/rating-histogram/,A Man Called Blade,1977,96,Sergio Martino,Italian,Italy,2,3,6,41,75,177,187,158,30,18,3.335724534
https://letterboxd.com/csi/film/a-man-called-ove/rating-histogram/,A Man Called Ove,2015,116,Hannes Holm,Swedish,Norway,25,85,138,487,751,2680,4009,5590,1836,1551,3.708284748
https://letterboxd.com/csi/film/a-man-escaped/rating-histogram/,A Man Escaped,1956,101,Robert Bresson,French,France,14,40,41,173,290,1197,2428,7388,5789,6682,4.254263372
https://letterboxd.com/csi/film/a-man-for-all-seasons/rating-histogram/,A Man for All Seasons,1966,120,Fred Zinnemann,English,UK,23,73,68,294,452,1416,1918,2690,1038,883,3.694127612
https://letterboxd.com/csi/film/a-man-there-was/rating-histogram/,A Man There Was,1917,56,Victor Sjöström,Swedish,Sweden,3,6,12,42,71,292,501,672,259,176,3.761061947
https://letterboxd.com/csi/film/a-matter-of-life-and-death/rating-histogram/,A Matter of Life and Death,1946,104,Emeric Pressburger,English,UK,15,25,46,143,251,1063,1860,4680,3374,4119,4.186697483
https://letterboxd.com/csi/film/a-midnight-clear/rating-histogram/,A Midnight Clear,1992,108,Keith Gordon,English,USA,4,5,5,49,82,282,365,340,95,56,3.514029618
https://letterboxd.com/csi/film/a-mighty-wind/rating-histogram/,A Mighty Wind,2003,91,Christopher Guest,English,USA,13,42,52,328,581,2602,3413,3877,1003,909,3.631279251
https://letterboxd.com/csi/film/a-moment-in-the-reeds/rating-histogram/,A Moment in the Reeds,2017,108,Mikko Mäkelä,Finnish,Finland,10,22,20,106,125,421,381,341,90,76,3.346105528
https://letterboxd.com/csi/film/a-moment-of-innocence/rating-histogram/,A Moment of Innocence,1996,78,Mohsen Makhmalbaf,Persian (Farsi),Iran,19,30,24,90,142,502,880,2018,1772,1869,4.163830656
https://letterboxd.com/csi/film/a-moment-of-romance/rating-histogram/,A Moment of Romance,1990,92,Benny Chan,Cantonese,Hong Kong,0,7,7,22,45,176,258,418,162,161,3.830414013
https://letterboxd.com/csi/film/a-moment-to-remember/rating-histogram/,A Moment to Remember,2004,115,John H. Lee,Korean,South Korea,17,47,39,119,172,676,879,1416,509,596,3.763087248
https://letterboxd.com/csi/film/a-monkey-in-winter/rating-histogram/,A Monkey in Winter,1962,105,Henri Verneuil,French,France,1,1,5,11,28,90,157,242,108,134,3.918275418
https://letterboxd.com/csi/film/a-monster-calls/rating-histogram/,A Monster Calls,2016,108,J. A. Bayona,English,Spain,135,402,406,1859,2717,8971,11404,15634,5648,5252,3.674143587
https://letterboxd.com/csi/film/a-monster-in-paris/rating-histogram/,A Monster in Paris,2011,90,Bibo Bergeron,French,France,57,130,132,507,669,1785,1436,1211,310,688,3.336173285
https://letterboxd.com/csi/film/a-most-violent-year/rating-histogram/,A Most Violent Year,2014,125,J.C. Chandor,English,United Arab Emirates,72,248,293,1540,2442,8547,11980,11831,2946,1444,3.514028977
https://letterboxd.com/csi/film/a-most-wanted-man/rating-histogram/,A Most Wanted Man,2014,121,Anton Corbijn,English,UK,54,183,236,1042,1821,5440,5578,4540,835,404,3.326925942
https://letterboxd.com/csi/film/a-muppet-family-christmas/rating-histogram/,A Muppet Family Christmas,1987,48,Eric Till,English,USA,7,27,21,96,90,490,452,768,263,741,3.888832487
https://letterboxd.com/csi/film/a-new-leaf/rating-histogram/,A New Leaf,1971,102,Elaine May,English,USA,3,32,36,169,324,1411,2738,5202,2562,1464,3.924288071
https://letterboxd.com/csi/film/a-new-life/rating-histogram/,A New Life,2002,102,Philippe Grandrieux,French,France,16,28,21,44,69,124,181,276,172,195,3.718028419
https://letterboxd.com/csi/film/a-night-at-the-opera/rating-histogram/,A Night at the Opera,1935,96,Sam Wood,English,USA,23,51,84,309,441,1826,2539,4415,1738,1970,3.85223201
https://letterboxd.com/csi/film/a-night-in-casablanca/rating-histogram/,A Night in Casablanca,1946,85,Archie Mayo,English,USA,1,14,20,131,236,832,713,484,90,97,3.328495034
https://letterboxd.com/csi/film/a-night-to-remember/rating-histogram/,A Night to Remember,1958,123,Roy Ward Baker,English,UK,1,18,13,89,160,584,949,1953,797,546,3.878277886
https://letterboxd.com/csi/film/a-nightmare-on-elm-street-3-dream-warriors/rating-histogram/,A Nightmare on Elm Street 3: Dream Warriors,1987,96,Chuck Russell,English,USA,127,405,531,2101,3223,11058,12360,13715,3711,4072,3.545172797
https://letterboxd.com/csi/film/a-nightmare-on-elm-street/rating-histogram/,A Nightmare on Elm Street,1984,91,Wes Craven,English,USA,225,890,914,4732,6497,28260,34858,54905,16887,22400,3.766676633
https://letterboxd.com/csi/film/a-nos-amours/rating-histogram/,À Nos Amours,1983,102,Maurice Pialat,French,France,23,39,51,198,290,960,1520,2517,1243,1118,3.857205679
https://letterboxd.com/csi/film/a-nous-la-liberte/rating-histogram/,À Nous la Liberté,1931,95,René Clair,French,France,4,14,13,55,115,403,580,668,231,184,3.662770181
https://letterboxd.com/csi/film/a-page-of-madness/rating-histogram/,A Page of Madness,1926,71,Teinosuke Kinugasa,Japanese,Japan,18,38,48,165,255,918,1358,2222,854,894,3.810118168
https://letterboxd.com/csi/film/a-passage-to-india/rating-histogram/,A Passage to India,1984,163,David Lean,English,UK,16,43,36,172,324,919,1172,1242,369,262,3.525027442
https://letterboxd.com/csi/film/a-patch-of-blue/rating-histogram/,A Patch of Blue,1965,105,Guy Green,English,USA,1,7,12,36,82,312,564,912,364,343,3.879035321
https://letterboxd.com/csi/film/a-perfect-day-2015/rating-histogram/,A Perfect Day,2015,106,Fernando León de Aranoa,English,Spain,12,42,46,242,387,1331,1539,1151,209,167,3.380316036
https://letterboxd.com/csi/film/a-perfect-man-2015/rating-histogram/,A Perfect Man,2015,103,Yann Gozlan,French,France,5,15,33,107,157,392,385,306,70,99,3.333970682
https://letterboxd.com/csi/film/a-perfect-world/rating-histogram/,A Perfect World,1993,138,Clint Eastwood,English,USA,26,64,68,409,622,2641,3495,5100,1770,1559,3.736670052
https://letterboxd.com/csi/film/a-perfectly-normal-family/rating-histogram/,A Perfectly Normal Family,2020,93,Malou Reymann,Danish,Denmark,3,9,4,52,104,350,427,344,64,45,3.433666191
https://letterboxd.com/csi/film/a-pigeon-sat-on-a-branch-reflecting-on-existence/rating-histogram/,A Pigeon Sat on a Branch Reflecting on Existence,2014,100,Roy Andersson,Swedish,Sweden,97,202,200,607,855,2415,3341,5139,2202,1850,3.699757511
https://letterboxd.com/csi/film/a-pistol-for-ringo/rating-histogram/,A Pistol for Ringo,1965,98,Duccio Tessari,Italian,Spain,1,6,8,50,110,417,455,328,45,30,3.380344828
https://letterboxd.com/csi/film/a-place-in-the-sun/rating-histogram/,A Place in the Sun,1951,122,George Stevens,English,USA,17,27,38,203,316,1283,1916,3383,1421,1241,3.857287963
https://letterboxd.com/csi/film/a-place-in-the-world/rating-histogram/,A Place in the World,1992,121,Adolfo Aristarain,Spanish,Argentina,1,1,5,12,29,99,153,236,114,135,3.910828025
https://letterboxd.com/csi/film/a-prayer-before-dawn/rating-histogram/,A Prayer Before Dawn,2017,116,Jean-Stéphane Sauvaire,English,Cambodia,30,76,88,399,732,2433,3661,3642,885,477,3.533687515
https://letterboxd.com/csi/film/a-private-war/rating-histogram/,A Private War,2018,106,Matthew Heineman,English,UK,30,70,77,362,674,2313,2543,2246,419,343,3.418915941
https://letterboxd.com/csi/film/a-prophet/rating-histogram/,A Prophet,2009,155,Jacques Audiard,French,France,28,60,62,300,443,2011,3831,8611,4830,3426,4.009194136
https://letterboxd.com/csi/film/a-pure-formality/rating-histogram/,A Pure Formality,1994,108,Giuseppe Tornatore,French,France,7,18,21,73,104,407,534,863,293,199,3.697697499
https://letterboxd.com/csi/film/a-question-of-silence/rating-histogram/,A Question of Silence,1982,92,Marleen Gorris,Dutch,Netherlands,3,8,8,24,33,94,137,236,98,109,3.791333333
https://letterboxd.com/csi/film/a-quiet-passion/rating-histogram/,A Quiet Passion,2016,125,Terence Davies,English,Belgium,49,109,117,358,512,1127,1308,1763,641,363,3.468646605
https://letterboxd.com/csi/film/a-quiet-place-2018/rating-histogram/,A Quiet Place,2018,91,John Krasinski,English,USA,1467,4886,4000,20011,21594,89848,95926,170892,49611,64720,3.712229542
https://letterboxd.com/csi/film/a-quiet-place-in-the-country/rating-histogram/,A Quiet Place in the Country,1968,106,Elio Petri,Italian,Italy,5,16,20,74,125,379,441,472,155,91,3.503937008
https://letterboxd.com/csi/film/a-quiet-place-part-ii/rating-histogram/,A Quiet Place Part II,2020,97,John Krasinski,English,USA,511,1650,1826,7912,12106,39678,51982,67401,19259,15637,3.606862664
https://letterboxd.com/csi/film/a-quiet-place-to-kill/rating-histogram/,A Quiet Place to Kill,1970,94,Umberto Lenzi,Italian,Italy,1,3,13,41,75,286,275,183,21,13,3.298024149
https://letterboxd.com/csi/film/a-raisin-in-the-sun/rating-histogram/,A Raisin in the Sun,1961,128,Daniel Petrie,English,USA,4,13,10,52,140,412,709,1609,729,668,3.971007823
https://letterboxd.com/csi/film/a-red-bear/rating-histogram/,A Red Bear,2002,95,Adrián Caetano,Spanish,Argentina,3,2,7,29,46,254,410,588,128,93,3.703205128
https://letterboxd.com/csi/film/a-report-on-the-party-and-the-guests/rating-histogram/,A Report on the Party and the Guests,1966,70,Jan Němec,Czech,Czechoslovakia,6,12,12,63,100,272,366,429,115,73,3.525207182
https://letterboxd.com/csi/film/a-river-called-titas/rating-histogram/,A River Called Titas,1973,159,Ritwik Ghatak,,"Bengali, Bangla",0,5,15,39,54,146,163,290,105,115,3.708690987
https://letterboxd.com/csi/film/a-river-runs-through-it/rating-histogram/,A River Runs Through It,1992,123,Robert Redford,English,USA,33,100,122,567,936,3030,3107,3278,778,1008,3.502662242
https://letterboxd.com/csi/film/a-room-for-romeo-brass/rating-histogram/,A Room for Romeo Brass,1999,90,Shane Meadows,,English,4,2,3,26,49,204,410,675,196,160,3.824175824
